cidade,uf,regiao,codmun,pop_dou_2017,Jornal,Online,Rádio,Revista,Televisão,tipos_existentes,total_fontes,fontes_100k_hab
MERUOCA,CE,Nordeste,2308203,14948,0,0,0,0,0,Nenhum,0,0
MESÓPOLIS,SP,Sudeste,3529658,1926,0,0,0,0,0,Nenhum,0,0
MESQUITA,MG,Sudeste,3141702,5911,0,0,0,0,1,Televisão,1,16.91761123329386
MESQUITA,RJ,Sudeste,3302858,171280,3,0,0,0,0,Jornal,3,1.7515179822512845
MESSIAS,AL,Nordeste,2705200,17988,0,0,0,0,0,Nenhum,0,0
MESSIAS TARGINO,RN,Nordeste,2407609,4608,0,0,0,0,0,Nenhum,0,0
MIGUEL ALVES,PI,Nordeste,2206209,33209,0,0,1,0,0,Rádio,1,3.0112318949682315
MIGUEL CALMON,BA,Nordeste,2921203,27520,0,0,1,0,1,Vários,2,7.267441860465116
MIGUEL LEÃO,PI,Nordeste,2206308,1228,0,0,0,0,0,Nenhum,0,0
MIGUEL PEREIRA,RJ,Sudeste,3302908,24871,5,1,0,0,1,Vários,7,28.145229383619476
MIGUELÓPOLIS,SP,Sudeste,3529708,21973,0,0,1,0,0,Rádio,1,4.551039912620033
MILAGRES,BA,Nordeste,2921302,11585,0,0,0,0,1,Televisão,1,8.631851532153647
MILAGRES,CE,Nordeste,2308302,28231,0,0,0,0,0,Nenhum,0,0
MILAGRES DO MARANHÃO,MA,Nordeste,2106672,8326,0,0,0,0,0,Nenhum,0,0
MILHÃ,CE,Nordeste,2308351,13136,0,0,0,0,0,Nenhum,0,0
MILTON BRANDÃO,PI,Nordeste,2206357,6511,0,0,0,0,0,Nenhum,0,0
MIMOSO DE GOIÁS,GO,Centro-Oeste,5213053,2702,0,0,0,0,0,Nenhum,0,0
MIMOSO DO SUL,ES,Sudeste,3203403,27388,0,0,0,0,1,Televisão,1,3.6512341171315903
MINAÇU,GO,Centro-Oeste,5213087,30696,2,0,1,0,0,Vários,3,9.773260359655982
MINADOR DO NEGRÃO,AL,Nordeste,2705309,5413,0,0,0,0,0,Nenhum,0,0
MINAS DO LEÃO,RS,Sul,4312252,8059,0,0,0,0,0,Nenhum,0,0
MINAS NOVAS,MG,Sudeste,3141801,32009,0,0,1,0,1,Vários,2,6.248242681745759
MINDURI,MG,Sudeste,3141900,3970,0,0,1,0,1,Vários,2,50.377833753148614
MINEIROS,GO,Centro-Oeste,5213103,62750,1,0,2,0,1,Vários,4,6.374501992031872
MINEIROS DO TIETÊ,SP,Sudeste,3529807,12812,0,0,0,0,0,Nenhum,0,0
MINISTRO ANDREAZZA,RO,Norte,1101203,10751,0,0,0,0,0,Nenhum,0,0
MIRA ESTRELA,SP,Sudeste,3530003,3045,0,0,0,0,0,Nenhum,0,0
MIRABELA,MG,Sudeste,3142007,13726,0,0,0,0,0,Nenhum,0,0
MIRACATU,SP,Sudeste,3529906,20288,0,0,0,0,1,Televisão,1,4.9290220820189274
MIRACEMA,RJ,Sudeste,3303005,26551,2,0,1,0,1,Vários,4,15.0653459380061
MIRACEMA DO TOCANTINS,TO,Norte,1713205,19055,1,0,1,0,0,Vários,2,10.495932826029913
MIRADOR,MA,Nordeste,2106706,20613,0,0,0,0,1,Televisão,1,4.851307427351672
MIRADOR,PR,Sul,4115903,2314,0,0,0,0,0,Nenhum,0,0
MIRADOURO,MG,Sudeste,3142106,10837,0,0,0,0,1,Televisão,1,9.227646027498386
MIRAGUAÍ,RS,Sul,4312302,4975,0,0,1,0,0,Rádio,1,20.100502512562816
MIRAÍ,MG,Sudeste,3142205,14946,0,0,1,0,1,Vários,2,13.381506757660912
MIRAÍMA,CE,Nordeste,2308377,13583,0,0,0,0,0,Nenhum,0,0
MIRANDA,MS,Centro-Oeste,5005608,27525,2,0,0,0,2,Vários,4,14.532243415077202
MIRANDA DO NORTE,MA,Nordeste,2106755,28456,0,0,0,0,0,Nenhum,0,0
MIRANDIBA,PE,Nordeste,2609303,15270,0,0,1,0,0,Rádio,1,6.5487884741322855
MIRANDÓPOLIS,SP,Sudeste,3530102,29315,0,0,1,0,1,Vários,2,6.822445846836091
MIRANGABA,BA,Nordeste,2921401,18729,0,0,0,0,1,Televisão,1,5.339313364301351
MIRANORTE,TO,Norte,1713304,13426,0,0,0,0,0,Nenhum,0,0
MIRANTE,BA,Nordeste,2921450,9578,0,0,0,0,0,Nenhum,0,0
MIRANTE DA SERRA,RO,Norte,1101302,12258,0,0,1,0,0,Rádio,1,8.157937673356177
MIRANTE DO PARANAPANEMA,SP,Sudeste,3530201,18130,0,0,0,0,1,Televisão,1,5.515719801434087
MIRASELVA,PR,Sul,4116000,1875,0,0,0,0,0,Nenhum,0,0
MIRASSOL,SP,Sudeste,3530300,58760,3,0,2,0,0,Vários,5,8.509189925119129
MIRASSOL D'OESTE,MT,Centro-Oeste,5105622,26768,0,0,1,0,0,Rádio,1,3.7358039450089655
MIRASSOLÂNDIA,SP,Sudeste,3530409,4758,0,0,0,0,0,Nenhum,0,0
MIRAVÂNIA,MG,Sudeste,3142254,4885,0,0,0,0,0,Nenhum,0,0
MIRIM DOCE,SC,Sul,4210852,2374,0,0,0,0,0,Nenhum,0,0
MIRINZAL,MA,Nordeste,2106805,14744,0,0,0,0,0,Nenhum,0,0
MISSAL,PR,Sul,4116059,10879,0,0,0,0,0,Nenhum,0,0
MISSÃO VELHA,CE,Nordeste,2308401,35409,0,0,0,0,0,Nenhum,0,0
MOCAJUBA,PA,Norte,1504604,30277,0,0,0,0,1,Televisão,1,3.302837137100769
MOCOCA,SP,Sudeste,3530508,68994,2,0,2,0,2,Vários,6,8.696408383337682
MODELO,SC,Sul,4210902,4192,0,0,1,0,1,Vários,2,47.70992366412214
MOEDA,MG,Sudeste,3142304,4957,0,0,0,0,1,Televisão,1,20.173492031470648
MOEMA,MG,Sudeste,3142403,7525,0,0,0,0,1,Televisão,1,13.289036544850498
MOGEIRO,PB,Nordeste,2509404,13286,0,0,0,0,0,Nenhum,0,0
MOGI DAS CRUZES,SP,Sudeste,3530607,433901,10,8,3,0,3,Vários,24,5.5312156459653234
MOGI GUAÇU,SP,Sudeste,3530706,149396,5,2,2,0,2,Vários,11,7.362981605933225
MOGI MIRIM,SP,Sudeste,3530805,92365,3,0,4,0,1,Vários,8,8.66128944946679
MOIPORÁ,GO,Centro-Oeste,5213400,1666,0,0,0,0,1,Televisão,1,60.024009603841534
MOITA BONITA,SE,Nordeste,2804102,11438,0,0,0,0,0,Nenhum,0,0
MOJU,PA,Norte,1504703,79825,0,0,0,0,0,Nenhum,0,0
MOJUÍ DOS CAMPOS,PA,Norte,1504752,15646,0,0,0,0,0,Nenhum,0,0
MOMBAÇA,CE,Nordeste,2308500,43735,1,0,2,0,0,Vários,3,6.85949468389162
MOMBUCA,SP,Sudeste,3530904,3470,0,0,0,0,0,Nenhum,0,0
MONÇÃO,MA,Nordeste,2106904,33156,0,0,1,0,0,Rádio,1,3.016045361322234
MONÇÕES,SP,Sudeste,3531001,2249,0,0,0,0,0,Nenhum,0,0
MONDAÍ,SC,Sul,4211009,11496,0,0,1,0,1,Vários,2,17.397355601948504
MONGAGUÁ,SP,Sudeste,3531100,54257,1,0,0,0,1,Vários,2,3.6861603111119305
MONJOLOS,MG,Sudeste,3142502,2327,0,0,0,0,0,Nenhum,0,0
MONSENHOR GIL,PI,Nordeste,2206407,10409,0,0,0,0,0,Nenhum,0,0
MONSENHOR HIPÓLITO,PI,Nordeste,2206506,7621,0,0,0,0,0,Nenhum,0,0
MONSENHOR PAULO,MG,Sudeste,3142601,8711,0,0,0,0,1,Televisão,1,11.479738261967627
MONSENHOR TABOSA,CE,Nordeste,2308609,17038,0,0,0,0,1,Televisão,1,5.869233478107759
MONTADAS,PB,Nordeste,2509503,5691,0,0,0,0,0,Nenhum,0,0
MONTALVÂNIA,MG,Sudeste,3142700,15603,0,0,0,0,1,Televisão,1,6.409023905659168
MONTANHA,ES,Sudeste,3203502,19391,2,0,0,0,0,Jornal,2,10.31406322520757
MONTANHAS,RN,Nordeste,2407708,11503,0,0,0,0,1,Televisão,1,8.69338433452143
MONTAURI,RS,Sul,4312351,1545,0,0,0,0,0,Nenhum,0,0
MONTE ALEGRE,PA,Norte,1504802,56466,1,1,0,0,1,Vários,3,5.312931675698651
MONTE ALEGRE,RN,Nordeste,2407807,22462,0,0,0,0,0,Nenhum,0,0
MONTE ALEGRE DE GOIÁS,GO,Centro-Oeste,5213509,8464,0,0,0,0,0,Nenhum,0,0
MONTE ALEGRE DE MINAS,MG,Sudeste,3142809,21095,0,0,1,0,1,Vários,2,9.480919649205973
MONTE ALEGRE DE SERGIPE,SE,Nordeste,2804201,15177,0,0,0,0,0,Nenhum,0,0
MONTE ALEGRE DO PIAUÍ,PI,Nordeste,2206605,10448,0,0,0,0,0,Nenhum,0,0
MONTE ALEGRE DO SUL,SP,Sudeste,3531209,7871,0,0,0,0,1,Televisão,1,12.704865963664082
MONTE ALEGRE DOS CAMPOS,RS,Sul,4312377,3249,0,0,0,0,0,Nenhum,0,0
MONTE ALTO,SP,Sudeste,3531308,49979,3,0,4,0,0,Vários,7,14.005882470637669
MONTE APRAZÍVEL,SP,Sudeste,3531407,24393,1,0,0,0,1,Vários,2,8.199073504693969
MONTE AZUL,MG,Sudeste,3142908,21783,0,0,0,0,1,Televisão,1,4.590735894963963
MONTE AZUL PAULISTA,SP,Sudeste,3531506,19234,2,0,2,0,0,Vários,4,20.796506186960592
MONTE BELO,MG,Sudeste,3143005,13453,0,0,1,0,1,Vários,2,14.866572511707426
MONTE BELO DO SUL,RS,Sul,4312385,2689,0,0,0,0,0,Nenhum,0,0
MONTE CARLO,SC,Sul,4211058,9785,0,0,0,0,1,Televisão,1,10.219724067450178
MONTE CARMELO,MG,Sudeste,3143104,48248,1,0,1,0,2,Vários,4,8.2904990880451
MONTE CASTELO,SC,Sul,4211108,8471,0,0,0,0,1,Televisão,1,11.804981702278361
MONTE CASTELO,SP,Sudeste,3531605,4190,0,0,0,0,0,Nenhum,0,0
MONTE DAS GAMELEIRAS,RN,Nordeste,2407906,2178,0,0,0,0,0,Nenhum,0,0
MONTE DO CARMO,TO,Norte,1713601,7770,0,0,0,0,0,Nenhum,0,0
MONTE FORMOSO,MG,Sudeste,3143153,4936,0,0,0,0,0,Nenhum,0,0
MONTE HOREBE,PB,Nordeste,2509602,4825,0,0,0,0,0,Nenhum,0,0
MONTE MOR,SP,Sudeste,3531803,57240,1,0,0,0,0,Jornal,1,1.7470300489168413
MONTE NEGRO,RO,Norte,1101401,16186,0,0,0,0,0,Nenhum,0,0
MONTE SANTO,BA,Nordeste,2921500,51953,0,0,1,0,0,Rádio,1,1.9248166612130195
MONTE SANTO DE MINAS,MG,Sudeste,3143203,21949,0,0,2,0,1,Vários,3,13.668048658253223
MONTE SANTO DO TOCANTINS,TO,Norte,1713700,2264,0,0,0,0,0,Nenhum,0,0
MONTE SIÃO,MG,Sudeste,3143401,23444,0,0,1,0,1,Vários,2,8.530967411704488
MONTEIRO,PB,Nordeste,2509701,33294,0,0,2,0,0,Rádio,2,6.007088364269839
MONTEIRO LOBATO,SP,Sudeste,3531704,4549,0,0,0,0,0,Nenhum,0,0
MONTEIRÓPOLIS,AL,Nordeste,2705408,7260,0,0,0,0,0,Nenhum,0,0
MONTENEGRO,RS,Sul,4312401,63868,3,1,3,0,1,Vários,8,12.525834533725808
MONTES ALTOS,MA,Nordeste,2107001,8889,0,0,0,0,0,Nenhum,0,0
MONTES CLAROS,MG,Sudeste,3143302,402027,4,2,6,0,3,Vários,15,3.7310926878045505
MONTES CLAROS DE GOIÁS,GO,Centro-Oeste,5213707,8236,0,0,0,0,1,Televisão,1,12.141816415735793
MONTEZUMA,MG,Sudeste,3143450,8168,0,0,0,0,0,Nenhum,0,0
MONTIVIDIU,GO,Centro-Oeste,5213756,12566,0,0,1,0,0,Rádio,1,7.9579818558013695
MONTIVIDIU DO NORTE,GO,Centro-Oeste,5213772,4447,0,0,0,0,0,Nenhum,0,0
MORADA NOVA,CE,Nordeste,2308708,61548,0,0,2,0,0,Rádio,2,3.249496328069149
MORADA NOVA DE MINAS,MG,Sudeste,3143500,8860,0,0,1,0,0,Rádio,1,11.28668171557562
MORAÚJO,CE,Nordeste,2308807,8636,0,0,0,0,0,Nenhum,0,0
MOREILÂNDIA,PE,Nordeste,2614303,11238,0,0,0,0,0,Nenhum,0,0
MOREIRA SALES,PR,Sul,4116109,12621,0,0,1,0,0,Rádio,1,7.923302432453847
MORENO,PE,Nordeste,2609402,62119,0,0,0,0,0,Nenhum,0,0
MORMAÇO,RS,Sul,4312427,2986,0,0,0,0,0,Nenhum,0,0
MORPARÁ,BA,Nordeste,2921609,8950,0,0,0,0,0,Nenhum,0,0
MORRETES,PR,Sul,4116208,16540,2,0,0,0,0,Jornal,2,12.091898428053204
MORRINHOS,CE,Nordeste,2308906,22222,0,0,1,0,0,Rádio,1,4.5000450004500046
MORRINHOS,GO,Centro-Oeste,5213806,45382,1,0,2,0,2,Vários,5,11.017584064166408
MORRINHOS DO SUL,RS,Sul,4312443,3166,0,0,0,0,0,Nenhum,0,0
MORRO AGUDO,SP,Sudeste,3531902,32220,2,0,2,0,0,Vários,4,12.414649286157667
MORRO AGUDO DE GOIÁS,GO,Centro-Oeste,5213855,2351,0,0,0,0,0,Nenhum,0,0
MORRO CABEÇA NO TEMPO,PI,Nordeste,2206654,4066,0,0,0,0,0,Nenhum,0,0
MORRO DA FUMAÇA,SC,Sul,4211207,17532,1,0,1,0,1,Vários,3,17.111567419575632
MORRO DA GARÇA,MG,Sudeste,3143609,2595,0,0,0,0,0,Nenhum,0,0
MORRO DO CHAPÉU,BA,Nordeste,2921708,36856,1,0,2,0,1,Vários,4,10.853049706967658
MORRO DO CHAPÉU DO PIAUÍ,PI,Nordeste,2206670,6684,0,0,0,0,0,Nenhum,0,0
MORRO DO PILAR,MG,Sudeste,3143708,3339,0,0,0,0,1,Televisão,1,29.94908655286014
MORRO GRANDE,SC,Sul,4211256,2915,0,0,0,0,0,Nenhum,0,0
MORRO REDONDO,RS,Sul,4312450,6566,0,0,0,0,0,Nenhum,0,0
MORRO REUTER,RS,Sul,4312476,6183,0,0,0,0,0,Nenhum,0,0
MORROS,MA,Nordeste,2107100,19282,0,0,0,0,0,Nenhum,0,0
MORTUGABA,BA,Nordeste,2921807,12529,0,0,0,0,1,Televisão,1,7.981482959533881
MORUNGABA,SP,Sudeste,3532009,13232,0,0,0,0,0,Nenhum,0,0
MOSSÂMEDES,GO,Centro-Oeste,5213905,4700,0,0,0,0,1,Televisão,1,21.27659574468085
MOSSORÓ,RN,Nordeste,2408003,295619,4,3,8,0,2,Vários,17,5.750645256225074
MOSTARDAS,RS,Sul,4312500,12794,1,0,1,0,0,Vários,2,15.63232765358762
MOTUCA,SP,Sudeste,3532058,4676,0,0,0,0,0,Nenhum,0,0
MOZARLÂNDIA,GO,Centro-Oeste,5214002,15125,0,0,0,0,1,Televisão,1,6.6115702479338845
MUANÁ,PA,Norte,1504901,39231,0,0,1,0,0,Rádio,1,2.549004613698351
MUCAJAÍ,RR,Norte,1400308,16852,0,0,0,0,0,Nenhum,0,0
MUCAMBO,CE,Nordeste,2309003,14377,0,0,0,0,0,Nenhum,0,0
MUCUGÊ,BA,Nordeste,2921906,9957,0,0,0,0,0,Nenhum,0,0
MUÇUM,RS,Sul,4312609,5006,2,0,0,0,1,Vários,3,59.92808629644426
MUCURI,BA,Nordeste,2922003,42072,1,0,1,0,0,Vários,2,4.753755466818787
MUCURICI,ES,Sudeste,3203601,5861,0,0,0,0,0,Nenhum,0,0
MUITOS CAPÕES,RS,Sul,4312617,3156,0,0,0,0,0,Nenhum,0,0
MULITERNO,RS,Sul,4312625,1903,0,0,0,0,0,Nenhum,0,0
MULUNGU,CE,Nordeste,2309102,12831,0,0,0,0,0,Nenhum,0,0
MULUNGU,PB,Nordeste,2509800,9922,0,0,0,0,0,Nenhum,0,0
MULUNGU DO MORRO,BA,Nordeste,2922052,11988,0,0,0,0,0,Nenhum,0,0
MUNDO NOVO,BA,Nordeste,2922102,27364,0,0,0,0,0,Nenhum,0,0
MUNDO NOVO,GO,Centro-Oeste,5214051,5661,0,0,0,0,0,Nenhum,0,0
MUNDO NOVO,MS,Centro-Oeste,5005681,18103,2,0,1,0,1,Vários,4,22.095785228967575
MUNHOZ,MG,Sudeste,3143807,6261,0,0,0,0,1,Televisão,1,15.971889474524836
MUNHOZ DE MELO,PR,Sul,4116307,3958,0,0,0,0,0,Nenhum,0,0
MUNIZ FERREIRA,BA,Nordeste,2922201,7678,0,0,0,0,0,Nenhum,0,0
MUNIZ FREIRE,ES,Sudeste,3203700,18745,0,0,0,0,1,Televisão,1,5.334755934915977
MUQUÉM DE SÃO FRANCISCO,BA,Nordeste,2922250,11644,0,0,0,0,0,Nenhum,0,0
MUQUI,ES,Sudeste,3203809,15806,0,0,0,0,1,Televisão,1,6.326711375427053
MURIAÉ,MG,Sudeste,3143906,108537,9,1,4,0,2,Vários,16,14.741516717801302
MURIBECA,SE,Nordeste,2804300,7683,0,0,0,0,0,Nenhum,0,0
MURICI,AL,Nordeste,2705507,28579,0,0,0,0,1,Televisão,1,3.4990727457223834
MURICI DOS PORTELAS,PI,Nordeste,2206696,8997,0,0,0,0,0,Nenhum,0,0
MURICILÂNDIA,TO,Norte,1713957,3507,0,0,0,0,0,Nenhum,0,0
MURITIBA,BA,Nordeste,2922300,30631,0,0,1,0,0,Rádio,1,3.2646665143155627
MURUTINGA DO SUL,SP,Sudeste,3532108,4453,0,0,0,0,0,Nenhum,0,0
MUTUÍPE,BA,Nordeste,2922409,22998,0,0,1,0,0,Rádio,1,4.348204191668841
MUTUM,MG,Sudeste,3144003,27528,0,0,0,0,1,Televisão,1,3.632664922987504
MUTUNÓPOLIS,GO,Centro-Oeste,5214101,3906,0,0,0,0,0,Nenhum,0,0
MUZAMBINHO,MG,Sudeste,3144102,21026,2,1,2,0,2,Vários,7,33.292114524873966
NACIP RAYDAN,MG,Sudeste,3144201,3274,0,0,0,0,0,Nenhum,0,0
NANTES,SP,Sudeste,3532157,3049,0,0,0,0,0,Nenhum,0,0
NANUQUE,MG,Sudeste,3144300,41787,1,0,2,0,2,Vários,5,11.96544379831048
NÃO-ME-TOQUE,RS,Sul,4312658,17185,2,0,2,0,0,Vários,4,23.276112889147512
NAQUE,MG,Sudeste,3144359,6930,0,0,0,0,0,Nenhum,0,0
NARANDIBA,SP,Sudeste,3532207,4746,0,0,0,0,0,Nenhum,0,0
NATAL,RN,Nordeste,2408102,885180,6,14,17,0,11,Vários,48,5.422625906595269
NATALÂNDIA,MG,Sudeste,3144375,3382,0,0,0,0,0,Nenhum,0,0
NATÉRCIA,MG,Sudeste,3144409,4820,0,0,0,0,1,Televisão,1,20.74688796680498
NATIVIDADE,RJ,Sudeste,3303104,14960,0,0,0,0,2,Televisão,2,13.368983957219251
NATIVIDADE,TO,Norte,1714203,9312,0,0,0,0,0,Nenhum,0,0
NATIVIDADE DA SERRA,SP,Sudeste,3532306,6754,0,0,0,0,0,Nenhum,0,0
NATUBA,PB,Nordeste,2509909,10460,0,0,0,0,0,Nenhum,0,0
NAVEGANTES,SC,Sul,4211306,77137,5,0,0,0,0,Jornal,5,6.481973631331268
NAVIRAÍ,MS,Centro-Oeste,5005707,53188,2,0,3,0,1,Vários,6,11.280740016545085
NAZARÉ,BA,Nordeste,2922508,29546,0,0,0,0,0,Nenhum,0,0
NAZARÉ,TO,Norte,1714302,4060,0,0,0,0,1,Televisão,1,24.63054187192118
NAZARÉ DA MATA,PE,Nordeste,2609501,32280,0,0,1,0,0,Rádio,1,3.0978934324659235
NAZARÉ DO PIAUÍ,PI,Nordeste,2206704,7231,0,0,0,0,0,Nenhum,0,0
NAZARÉ PAULISTA,SP,Sudeste,3532405,18121,1,0,0,0,0,Jornal,1,5.518459246178467
NAZARENO,MG,Sudeste,3144508,8583,0,0,0,0,1,Televisão,1,11.65093790050099
NAZAREZINHO,PB,Nordeste,2510006,7296,0,0,0,0,0,Nenhum,0,0
NAZÁRIA,PI,Nordeste,2206720,8425,0,0,0,0,0,Nenhum,0,0
NAZÁRIO,GO,Centro-Oeste,5214408,8850,0,0,0,0,0,Nenhum,0,0
NEÓPOLIS,SE,Nordeste,2804409,18953,0,0,0,0,1,Televisão,1,5.276209571044162
NEPOMUCENO,MG,Sudeste,3144607,27053,0,0,1,0,2,Vários,3,11.089343141241267
NERÓPOLIS,GO,Centro-Oeste,5214507,28271,2,0,2,0,0,Vários,4,14.148774362420856
NEVES PAULISTA,SP,Sudeste,3532504,8999,0,0,1,0,0,Rádio,1,11.1123458162018
NHAMUNDÁ,AM,Norte,1303007,20902,0,0,0,0,0,Nenhum,0,0
NHANDEARA,SP,Sudeste,3532603,11398,0,0,1,0,0,Rádio,1,8.773469029654326
NICOLAU VERGUEIRO,RS,Sul,4312674,1752,0,0,0,0,0,Nenhum,0,0
NILO PEÇANHA,BA,Nordeste,2922607,14368,0,0,0,0,0,Nenhum,0,0
NILÓPOLIS,RJ,Sudeste,3303203,158329,1,0,0,0,0,Jornal,1,0.6315962331600654
NINA RODRIGUES,MA,Nordeste,2107209,14489,0,0,0,0,0,Nenhum,0,0
NINHEIRA,MG,Sudeste,3144656,10375,0,0,0,0,0,Nenhum,0,0
NIOAQUE,MS,Centro-Oeste,5005806,14092,0,0,1,0,1,Vários,2,14.19244961680386
NIPOÃ,SP,Sudeste,3532702,4994,0,0,0,0,0,Nenhum,0,0
NIQUELÂNDIA,GO,Centro-Oeste,5214606,45913,1,0,2,0,2,Vários,5,10.89016182780476
NÍSIA FLORESTA,RN,Nordeste,2408201,27372,0,0,0,0,0,Nenhum,0,0
NITERÓI,RJ,Sudeste,3303302,499028,15,4,6,0,2,Vários,27,5.410518047083531
NOBRES,MT,Centro-Oeste,5105903,14917,0,0,1,0,0,Rádio,1,6.703760809814306
NONOAI,RS,Sul,4312708,12247,0,0,2,0,1,Vários,3,24.495794888544133
NORDESTINA,BA,Nordeste,2922656,13597,0,0,0,0,0,Nenhum,0,0
NORMANDIA,RR,Norte,1400407,10527,0,0,0,0,0,Nenhum,0,0
NORTELÂNDIA,MT,Centro-Oeste,5106000,5895,0,0,1,0,1,Vários,2,33.92705682782019
NOSSA SENHORA APARECIDA,SE,Nordeste,2804458,8869,0,0,0,0,0,Nenhum,0,0
NOSSA SENHORA DA GLÓRIA,SE,Nordeste,2804508,36613,0,0,1,0,1,Vários,2,5.462540627645918
NOSSA SENHORA DAS DORES,SE,Nordeste,2804607,26624,0,0,0,0,0,Nenhum,0,0
NOSSA SENHORA DAS GRAÇAS,PR,Sul,4116406,4075,0,0,0,0,0,Nenhum,0,0
NOSSA SENHORA DE LOURDES,SE,Nordeste,2804706,6530,0,0,0,0,0,Nenhum,0,0
NOSSA SENHORA DE NAZARÉ,PI,Nordeste,2206753,4786,0,0,0,0,0,Nenhum,0,0
NOSSA SENHORA DO LIVRAMENTO,MT,Centro-Oeste,5106109,12484,0,0,0,0,0,Nenhum,0,0
NOSSA SENHORA DO SOCORRO,SE,Nordeste,2804805,181928,0,0,0,0,0,Nenhum,0,0
NOSSA SENHORA DOS REMÉDIOS,PI,Nordeste,2206803,8547,0,0,0,0,0,Nenhum,0,0
NOVA ALIANÇA,SP,Sudeste,3532801,6733,0,0,0,0,0,Nenhum,0,0
NOVA ALIANÇA DO IVAÍ,PR,Sul,4116505,1536,0,0,0,0,0,Nenhum,0,0
NOVA ALVORADA,RS,Sul,4312757,3481,0,0,0,0,0,Nenhum,0,0
NOVA ALVORADA DO SUL,MS,Centro-Oeste,5006002,20772,1,0,0,0,1,Vários,2,9.628345850182939
NOVA AMÉRICA,GO,Centro-Oeste,5214705,2373,0,0,0,0,0,Nenhum,0,0
NOVA AMÉRICA DA COLINA,PR,Sul,4116604,3545,0,0,0,0,0,Nenhum,0,0
NOVA ANDRADINA,MS,Centro-Oeste,5006200,52625,4,2,3,0,1,Vários,10,19.002375296912113
NOVA ARAÇÁ,RS,Sul,4312807,4471,0,0,0,0,1,Televisão,1,22.366360993066426
NOVA AURORA,GO,Centro-Oeste,5214804,2206,0,0,0,0,0,Nenhum,0,0
NOVA AURORA,PR,Sul,4116703,11300,0,0,2,0,1,Vários,3,26.548672566371682
NOVA BANDEIRANTES,MT,Centro-Oeste,5106158,14473,0,0,0,0,0,Nenhum,0,0
NOVA BASSANO,RS,Sul,4312906,9599,0,0,0,0,1,Televisão,1,10.417751849150953
NOVA BELÉM,MG,Sudeste,3144672,3465,0,0,0,0,0,Nenhum,0,0
NOVA BOA VISTA,RS,Sul,4312955,1932,1,0,0,0,0,Jornal,1,51.75983436853002
NOVA BRASILÂNDIA,MT,Centro-Oeste,5106208,3827,0,0,0,0,0,Nenhum,0,0
NOVA BRASILÂNDIA D'OESTE,RO,Norte,1100148,21747,0,0,0,0,0,Nenhum,0,0
NOVA BRÉSCIA,RS,Sul,4313003,3344,1,0,1,0,1,Vários,3,89.71291866028709
NOVA CAMPINA,SP,Sudeste,3532827,9504,0,0,0,0,0,Nenhum,0,0
NOVA CANAÃ,BA,Nordeste,2922706,17141,0,0,0,0,0,Nenhum,0,0
NOVA CANAÃ DO NORTE,MT,Centro-Oeste,5106216,12388,0,0,0,0,0,Nenhum,0,0
NOVA CANAÃ PAULISTA,SP,Sudeste,3532843,1978,0,0,0,0,0,Nenhum,0,0
NOVA CANDELÁRIA,RS,Sul,4313011,2807,0,0,0,0,0,Nenhum,0,0
NOVA CANTU,PR,Sul,4116802,6295,0,0,0,0,1,Televisão,1,15.885623510722796
NOVA CASTILHO,SP,Sudeste,3532868,1239,0,0,0,0,0,Nenhum,0,0
NOVA COLINAS,MA,Nordeste,2107258,5350,0,0,0,0,0,Nenhum,0,0
NOVA CRIXÁS,GO,Centro-Oeste,5214838,12810,0,0,0,0,1,Televisão,1,7.8064012490242
NOVA CRUZ,RN,Nordeste,2408300,37695,0,0,2,0,1,Vários,3,7.958615200955034
NOVA ERA,MG,Sudeste,3144706,17994,3,2,2,0,1,Vários,8,44.459264199177504
NOVA ERECHIM,SC,Sul,4211405,4879,0,0,0,0,1,Televisão,1,20.496003279360526
NOVA ESPERANÇA,PR,Sul,4116901,28084,2,0,2,0,0,Vários,4,14.24298532972511
NOVA ESPERANÇA DO PIRIÁ,PA,Norte,1504950,20789,0,0,0,0,0,Nenhum,0,0
NOVA ESPERANÇA DO SUDOESTE,PR,Sul,4116950,5194,0,0,0,0,0,Nenhum,0,0
NOVA ESPERANÇA DO SUL,RS,Sul,4313037,5125,0,0,0,0,0,Nenhum,0,0
NOVA EUROPA,SP,Sudeste,3532900,10755,0,0,0,0,0,Nenhum,0,0
NOVA FÁTIMA,BA,Nordeste,2922730,8119,0,0,0,0,0,Nenhum,0,0
NOVA FÁTIMA,PR,Sul,4117008,8356,0,0,0,0,0,Nenhum,0,0
NOVA FLORESTA,PB,Nordeste,2510105,10639,0,0,0,0,0,Nenhum,0,0
NOVA FRIBURGO,RJ,Sudeste,3303401,185381,3,1,3,0,1,Vários,8,4.315436857067337
NOVA GLÓRIA,GO,Centro-Oeste,5214861,8521,0,1,0,0,0,Online,1,11.735711770918906
NOVA GRANADA,SP,Sudeste,3533007,21071,1,0,0,0,0,Jornal,1,4.745859237815006
NOVA GUARITA,MT,Centro-Oeste,5108808,4457,0,0,0,0,0,Nenhum,0,0
NOVA GUATAPORANGA,SP,Sudeste,3533106,2304,0,0,0,0,0,Nenhum,0,0
NOVA HARTZ,RS,Sul,4313060,20405,0,0,0,0,0,Nenhum,0,0
NOVA IBIÁ,BA,Nordeste,2922755,6986,0,0,0,0,0,Nenhum,0,0
